title_id;title;release_id;distributor;genres;runtime_minutes;release_worldwide_gross;release_domestic_gross;release_foreign_gross;title_worldwide_gross;title_domestic_gross;title_foreign_gross;earliest_release_date;worldwide_opening_weekend;domestic_opening_weekend;n_theaters_opening;n_theaters_widest;release_date;days_in_release
tt3041550;matangimayamia;rl3909584385;abramorama;biography,documentary,music;96;469489;230808;238681;469489;230808;238681;2018,09,21;43573;43573;2;9;2018,09,28;408
tt9856680;puffs filmed live off broadway;rl2382792193;fathom events;adventure,comedy;118;464483;464483;;464483;464483;;2018,05,9;232863;232863;606;687;2018,05,9;237
tt4717402;mfkz;rl4127688193;gkids;action,animation,comedy,scifi,thriller;94;461724;229423;232301;461724;229423;232301;2018,05,23;6094;6094;436;436;2018,10,11;85
tt2773246;scotty and the secret history of hollywood;rl1174701569;greenwich entertainment;biography,documentary;98;461689;461689;;461689;461689;;2018,07,27;28144;28144;1;34;2018,07,27;158
tt0052225;south pacific;rl2147911169;fathom events;musical,romance,war;157;458000;458000;;458000;458000;;1958,03,19;258350;;683;718;2018,08,26;128
tt7218804;the gospel according to andre;rl2399438337;magnolia pictures;documentary;93;454550;400713;53837;454550;400713;53837;2018,05,25;47802;47802;4;36;2018,05,25;221
tt6263828;leaning into the wind andy goldsworthy;rl2617607681;magnolia pictures;documentary;97;452372;400530;51842;452372;400530;51842;2018,03,9;24840;24840;5;39;2018,03,9;298
tt7681824;we the animals;rl1241810433;the orchard;drama;94;434743;400961;33782;434743;400961;33782;2018,08,17;63357;63357;3;48;2018,08,17;137
tt10192672;dci 2018 tour premeire;rl1158055425;fathom events;documentary;;434008;434008;;434008;434008;;2018,06,21;;;;479;2018,06,21;194
tt7124090;the sower;rl2701755905;film movement;drama,romance;98;433112;36233;396879;433112;36233;396879;2018,03,15;4128;4128;2;5;2019,03,1;255
tt8961266;andy irons kissed by god;rl3439822337;fathom events;documentary;100;430393;285933;144460;430393;285933;144460;2018,05,25;;;;495;2018,05,25;221
tt10160782;cirque du soleil kurios  cabinet of curiosities;rl252085761;fathom events;fantasy,sport;105;422760;413039;9721;422760;413039;9721;2018,11,13;;;;522;2018,11,13;362
tt7881542;happy phirr bhag jayegi;rl2936505857;eros international;comedy;136;417669;103385;314284;417669;103385;314284;2018,08,23;72376;72376;44;44;2018,08,24;38
tt5692390;status update;rl1057261057;vertical entertainment;comedy,fantasy,romance;106;416178;4764;411414;416178;4764;411414;2018,02,9;2205;2205;75;75;2018,03,30;277
tt0032904;the philadelphia story;rl4026959361;fathom events;comedy,romance;112;404524;404524;;411442;404524;6918;1940,12,1;258994;;630;665;2018,02,18;317
tt4652650;please stand by;rl2986706433;magnolia pictures;comedy,drama;93;406732;9868;396864;406732;9868;396864;2018,01,26;4090;4090;5;7;2018,01,26;340
tt7461200;the oath;rl3674572289;roadside attractions;comedy,thriller;93;401463;401463;;401463;401463;;2018,10,12;29077;29077;10;300;2018,10,12;81
tt0096149;space mutiny;rl3892741633;fathom events;action,adventure,romance,scifi;91;397887;397887;;397887;397887;;2018,06,14;;;;725;2018,06,14;201
tt6069126;the escape;rl2667873793;ifc films;drama;101;390881;14018;376863;390881;14018;376863;2018,04,25;;;;29;2018,05,11;235
tt4378628;westwood punk icon activist;rl1040483841;greenwich entertainment;documentary;83;386856;58979;327877;386856;58979;327877;2018,03,23;4450;4450;1;8;2018,06,8;207
tt3859310;how to talk to girls at parties;rl3648882177;a24;comedy,music,romance,scifi;102;385733;84809;300924;385733;84809;300924;2018,05,10;12674;12674;2;103;2018,05,25;221
tt2582784;flower;rl151356929;the orchard;comedy,drama;90;380553;328188;52365;380553;328188;52365;2018,03,16;48919;48919;3;101;2018,03,16;291
tt8581198;jane and emma;rl4194797057;excel entertainment;drama;90;380030;380030;;380030;380030;;2018,10,12;84512;84512;21;29;2018,10,12;395
tt7765120;daughter of mine;rl2097776129;strand releasing;drama;97;379010;10628;368382;379010;10628;368382;2018,02,22;5447;5447;2;2;2019,02,1;283
tt7029252;attack on titan smoke signal;rl453477889;funimation entertainment;action,adventure,animation,drama,fantasy,horror;1440;377334;377334;;377334;377334;;2018,07,10;;;;173;2018,07,10;175
tt3786680;national theatre live the curious incident of the dog in the nighttime;rl4127622657;fathom events;drama;160;160381;160381;;375584;160381;215203;2012,10,4;;;;483;2018,06,12;203
tt0063462;the producers;rl4043736577;fathom events;comedy,music;88;263277;216807;46470;375143;328673;46470;2002,06,7;120975;6091;629;664;2018,06,3;212
tt6046314;bel canto;rl1728546305;screen media films;drama,music,romance,thriller;100;350264;125569;224695;350264;125569;224695;2018,09,13;12421;12421;2;30;2018,09,14;422
tt7812334;suicide the ripple effect;rl134514177;gathrfilms;documentary;93;347468;347468;;347468;347468;;2018,02,23;2600;2600;1;25;2018,02,23;625
tt3855546;nureyev;rl1779140097;cinelife entertainment;documentary;109;342255;165203;177052;342255;165203;177052;2018,09,21;6362;6362;5;18;2019,04,19;206
tt6426028;knifeheart;rl4228482561;altered innocence;drama,horror,romance,thriller;102;341847;32516;309331;341847;32516;309331;2018,06,27;4728;4728;2;6;2019,03,15;241
tt7471884;silencio;rl453543425;tulip pictures;drama,mystery,thriller;98;338596;158723;179873;338596;158723;179873;2018,10,26;90480;90480;348;348;2018,10,26;380
tt10160700;russ taff i still believe;rl3339093505;fathom events;documentary;104;334983;334983;;334983;334983;;2018,10,30;;;;693;2018,10,30;63
tt4064912;shine;rl1325893121;gvn releasing;drama,music;95;333388;333388;;333388;333388;;2018,10,5;205842;205842;609;609;2018,10,5;91
tt7659110;the opera house;rl3909518849;fathom events;documentary;111;325235;320079;5156;325235;320079;5156;2018,01,13;191466;191466;604;627;2018,01,13;353
tt8870890;the bolshoi ballet live from moscow  the nutcracker;rl1057588737;fathom events;;140;323928;323928;;323928;323928;;2018,12,23;323928;323928;360;360;2018,12,23;322
tt3463106;the cured;rl2181400065;ifc films;drama,horror,scifi;95;323776;26630;297146;323776;26630;297146;2018,02,23;4875;4875;3;29;2018,02,23;312
tt5881528;damsel;rl3993273857;magnolia pictures;adventure,comedy,crime,drama,romance,western;113;323235;305136;18099;323235;305136;18099;2018,06,22;20291;20291;3;42;2018,06,22;193
tt8307082;sauvage  wild;rl3590817281;strand releasing;drama;99;317536;61604;255932;317536;61604;255932;2018,08,29;7440;7440;1;7;2019,04,10;215
tt10192640;the riot and the dance;rl4060513793;fathom events;;83;316103;316103;;316103;316103;;2018,03,19;;;;745;2018,03,19;288
tt8870926;the bolshoi ballet live from moscow  romeo and juliet;rl1325827585;fathom events;;150;313088;313088;;313088;313088;;2018,01,21;256025;256025;361;361;2018,01,21;345
tt10160046;met opera magic flute;rl990479873;fathom events;;;307686;307686;;307686;307686;;2018,12,1;307686;307686;647;647;2018,12,1;344
tt9219964;showtime championship boxing deontay wilder vs tyson fury;rl1342604801;fathom events;sport;;304482;304482;;304482;304482;;2018,12,1;304482;304482;486;486;2018,12,1;344
tt8870942;the bolshoi ballet live from moscow  giselle;rl1309050369;fathom events;;140;302681;302681;;302681;302681;;2018,04,8;244588;244588;357;357;2018,04,8;268
tt0043014;sunset blvd;rl2265351681;fathom events;drama,filmnoir;110;299645;299645;;299645;299645;;1950,08,4;169067;;628;666;2018,05,13;233
tt8328740;okkos inn;rl772310529;gkids;adventure,animation,drama,family,fantasy;94;293385;134787;158598;293385;134787;158598;2018,09,12;763;763;1;465;2019,04,22;203
tt0056751;doctor who;rl3037103617;fathom events;adventure,drama,family,scifi;2700;264629;264629;;293279;293279;;2018,06,11;;;;780;2018,06,11;204
tt9222904;more than funny;rl3221652993;fathom events;comedy;114;290498;290498;;290498;290498;;2018,10,18;;;;595;2018,10,18;75
tt6155194;best friends volume 1;rl1560708609;fathom events;comedy,drama,thriller;108;290064;252410;37654;290064;252410;37654;2018,03,30;131671;131671;409;504;2018,03,30;277
tt8099236;the silence of others;rl1208583681;argot pictures;documentary;96;289455;67986;221469;289455;67986;221469;2018,11,16;7868;7868;1;6;2019,05,8;187
tt5268348;generation wealth;rl2382726657;magnolia pictures;documentary;105;287709;237709;50000;287709;237709;50000;2018,07,20;35834;35834;4;45;2018,07,20;165
tt7545566;skate kitchen;rl872908289;magnolia pictures;drama;106;287307;236799;50508;287307;236799;50508;2018,08,10;18065;18065;1;34;2018,08,10;144
tt4134826;but deliver us from evil;rl2516944385;indican pictures;horror,thriller;109;285169;285169;;285169;285169;;2018,02,9;99541;99541;247;247;2018,02,9;326
tt7607940;namaste england;rl1023837697;eros international;comedy,drama,romance;141;279857;104079;175778;279857;104079;175778;2018,10,18;67612;67612;71;71;2018,10,19;77
tt5495792;wonders of the sea 3d;rl654935553;fathom events;documentary;82;279415;100780;178635;279415;100780;178635;2018,05,17;;;;266;2019,01,17;298
tt7153434;science fair;rl1107789313;national geographic entertainment;documentary;90;277338;276195;1143;277338;276195;1143;2018,09,14;11231;11231;1;36;2018,09,14;422
tt6775942;the king;rl923043329;oscilloscope;documentary;107;273601;259291;14310;273601;259291;14310;2018,06,22;29050;29050;2;45;2018,06,22;193
tt0142245;dragon ball z bardock  the father of gokudragon ball z fusion reborn;rl503744001;fathom events;;99;540707;540707;;270354;270354;;2018,11,3;288095;288095;691;691;2018,11,3;62
tt7844450;the world before your feet;rl3624371713;greenwich entertainment;documentary;95;268644;268644;;268644;268644;;2018,11,21;22482;22482;2;11;2018,11,21;355
tt6769280;time freak;rl2953217537;grindstone entertainment;comedy,drama,romance,scifi;104;266490;10003;256487;266490;10003;256487;2018,11,9;;;;;2018,11,9;367
tt7215444;the final year;rl302351873;magnolia pictures;documentary;89;262286;191900;70386;262286;191900;70386;2018,01,18;67971;67971;35;39;2018,01,19;347
tt5241760;eating you alive;rl3053880833;fathom events;documentary;108;260534;260534;;260534;260534;;2018,04,5;;;;570;2018,04,5;271
tt8427036;helicopter eela;rl3288827393;eros international;drama;135;256952;71971;184981;256952;71971;184981;2018,10,11;51115;51115;70;70;2018,10,12;84
tt8449092;the fireflies are gone;rl3758589441;entertainment one;drama;96;245006;245006;;245474;245006;468;2018,09,21;51119;51119;25;25;2018,09,21;415
tt2883544;the metropolitan opera hd live tchaikovsky eugene onegin;rl4245063169;fathom events;musical;;129498;129498;;245230;129498;115732;2013,10,24;;;;354;2018,07,11;174
tt5700176;dark river;rl3909387777;filmrise;drama,mystery,thriller;90;239182;7714;231468;239182;7714;231468;2018,02,23;4246;4246;2;2;2018,06,29;186
tt8865898;rwby argus limited;rl3255207425;fathom events;action,adventure,animation,comedy,drama,fantasy,scifi,thriller;1320;238379;238379;;238379;238379;;2018,10,25;;;;420;2018,10,25;68
tt6578572;ryuichi sakamoto coda;rl638027265;mubi;documentary,music;100;238267;117460;120807;238267;117460;120807;2018,06,14;12827;12827;1;9;2018,07,6;179
tt7056772;alien intrusion unmasking a deception;rl1527154177;fathom events;documentary;;237411;237411;;237411;237411;;2018,01,11;;;;727;2018,01,11;355
tt0063350;night of the living dead;rl3271984641;fathom events;horror;96;147423;147423;;236452;236452;;2017,10,13;;5452;;567;2018,10,24;69
tt6522668;diamantino;rl1426621953;kino lorber;comedy,drama,fantasy,scifi;96;235041;70088;164953;235041;70088;164953;2018,11,28;6412;6412;1;5;2019,05,24;171
tt1124632;jim hensons holiday special with fraggle rock and emmet otter;rl2886108673;fathom events;;103;695130;695130;;231710;231710;;2018,12,10;473802;473802;536;623;2018,12,10;335
tt0315296;bishojo senshi sailor moon super s special;rl3792078337;fathom events;animation;60;231434;231434;;231434;231434;;2018,08,4;109707;109707;520;580;2018,08,4;150
tt5773986;studio 54;rl3053946369;zeitgeist films;documentary,history;98;227062;199767;27295;227062;199767;27295;2018,06,15;14909;14909;1;14;2018,10,5;402
tt5938084;buybust;rl3338962433;well go usa entertainment;action,thriller;127;223720;178471;45249;223720;178471;45249;2018,08,2;77955;77955;25;25;2018,08,10;144
tt3863632;little pink house;rl1141147137;dada films;drama;98;220948;220948;;220948;220948;;2018,04,20;68507;68507;9;13;2018,04,20;256
tt7499368;fragments of truth;rl2835777025;fathom events;documentary;75;219342;219342;;219342;219342;;2018,04,24;;;;616;2018,04,24;252
tt0304857;two men went to war;rl4127491585;indican pictures;comedy,drama,war;109;1227;1227;;218378;151435;66943;2003,10,23;185;10672;1;1;2018,05,25;221
tt6633182;dark money;rl1543800321;pbs distribution;documentary;99;217932;217932;;217932;217932;;2018,07,13;8100;8100;1;20;2018,07,13;175
tt5711672;getting grace;rl1241875969;hannover house;comedy,drama;112;217812;217812;;217812;217812;;2018,03,23;103831;103831;60;60;2018,03,23;284
tt0040897;the treasure of the sierra madre;rl4177954305;fathom events;adventure,drama,western;126;215295;215295;;215295;215295;;2018,01,14;144074;144074;631;631;2018,01,14;352
tt7759626;agent mr chan;rl3976562177;china lion film distribution;comedy,romance;101;208351;208351;;208351;208351;;2018,02,23;62234;62234;10;10;2018,02,23;312
tt6277760;the dating project;rl3842409985;fathom events;documentary;71;208100;208100;;208100;208100;;2018,04,17;;;;615;2018,04,17;259
tt7476784;heading home the tale of team israel;rl2701559297;menemsha films;comedy,documentary,drama,sport;87;207533;207533;;207533;207533;;2018,12,14;12678;12678;1;7;2018,12,14;332
tt4967220;keep the change;rl184845825;kino lorber;comedy,romance;94;202788;202788;;202788;202788;;2018,03,16;12445;12445;1;13;2018,03,16;291
tt8870948;the bolshoi ballet live from moscow  coppelia;rl1292273153;fathom events;;165;202217;202217;;202217;202217;;2018,06,10;202217;202217;360;360;2018,06,10;205
tt5795086;gemini;rl3120924161;neon;crime,drama,mystery,thriller;93;200340;200340;;200340;200340;;2018,03,30;32980;32980;4;56;2018,03,30;277
tt0048545;rebel without a cause;rl3607528961;fathom events;drama;111;199963;199963;;199963;199963;;1955,10,27;116668;;658;660;2018,09,23;100
tt6101602;madelines madeline;rl1980007937;oscilloscope;drama,mystery,thriller;93;197309;185576;11733;197309;185576;11733;2018,08,10;18009;18009;1;33;2018,08,10;144
tt8803596;have it all the movie;rl1543996929;atlantic records;documentary;90;197142;197142;;197142;197142;;2018,08,7;;;;640;2018,08,7;147
tt7210348;boom for real the late teenage years of jeanmichel basquiat;rl2281997825;magnolia pictures;documentary;78;195517;166616;28901;195517;166616;28901;2018,05,11;22717;22717;2;14;2018,05,11;235
tt5989220;claires camera;rl4010116609;the cinema guild;drama;69;191980;83418;108562;191980;83418;108562;2018,03,9;11489;11489;1;5;2018,03,9;298
tt8870874;the bolshoi ballet live from moscow  don quixote;rl1359382017;fathom events;;175;187946;187946;;187946;187946;;2018,12,2;187824;187824;358;358;2018,12,2;343
tt6848624;owaranai hito miyazaki hayao;rl2936440321;gkids;biography,documentary;70;187320;187320;;187320;187320;;2018,12,13;10238;10238;4;377;2018,12,13;333
tt9386922;twiceland;rl2735113729;cj entertainment;documentary;;186078;52874;133204;186078;52874;133204;2018,12,7;;;;19;2018,12,7;338
tt9055926;national theatre live king lear;rl3372647937;fathom events;drama;227;185305;185305;;185305;185305;;2018,09,27;;;;514;2018,09,27;96
tt5540992;shock and awe;rl4060382721;vertical entertainment;biography,drama,history,thriller,war;90;182415;77980;104435;182415;77980;104435;2018,07,13;45856;45856;100;100;2018,07,13;172
tt0039739;quai des orfevres;rl906266113;rialto pictures;crime,drama;106;28013;28013;;180974;180974;;2002,10,25;7125;9632;1;2;2018,04,13;263
tt8870938;the bolshoi ballet live from moscow  the flames of paris;rl1074169345;fathom events;;135;175922;175922;;175922;175922;;2018,03,4;175922;175922;360;360;2018,03,4;303
tt4151320;always at the carlyle;rl2332329473;good deed entertainment;documentary;92;174251;174251;;174251;174251;;2018,05,11;9239;9239;1;23;2018,05,11;235
tt5606336;the metropolitan opera hd live puccini turandot;rl4278617601;fathom events;musical;;172627;172627;;172627;172627;;2018,07,18;;;;356;2018,07,18;167
tt8870856;the bolshoi ballet live from moscow  la sylphide;rl0427521;fathom events;;120;171177;171177;;171177;171177;;2018,11,11;168718;168718;355;355;2018,11,11;364
tt6269368;the clovehitch killer;rl1896252929;ifc films;crime,drama,mystery,thriller;109;167994;8208;159786;167994;8208;159786;2018,11,16;5175;5175;26;26;2018,11,16;359
tt8870936;the bolshoi ballet live from moscow  the lady of the camellias;rl1090946561;fathom events;;185;167991;167991;;167991;167991;;2018,02,4;167991;167991;358;358;2018,02,4;331
tt6848736;far from the tree;rl503809537;ifc films;documentary;93;166018;166018;;166018;166018;;2018,07,20;19885;19885;2;22;2018,07,20;165
tt6704880;girls of the sun;rl587630081;cohen media group;drama,war;115;165833;19712;146121;165833;19712;146121;2018,11,21;7801;7801;8;11;2019,04,12;213
tt7085054;lost  found;rl3641280001;hyper film;comedy,drama;96;164026;125173;38853;164026;125173;38853;2018,07,13;;;;6;2019,03,29;227
tt6208950;the samuel project;rl3926361601;in8 releasing;drama;92;161565;161565;;161565;161565;;2018,09,28;11087;11087;2;2;2018,09,28;409
tt6452332;lu over the wall;rl2315552257;gkids;adventure,animation,comedy,family,fantasy,music;112;161253;109857;51396;161253;109857;51396;2018,01,31;60773;60773;97;97;2018,05,11;235
tt7958740;the last resort;rl2651227649;kino lorber;documentary,history;70;158646;158646;;158646;158646;;2018,12,21;1844;1844;1;13;2018,12,21;325
tt5157326;western;rl4177888769;the cinema guild;drama;121;155215;41072;114143;155215;41072;114143;2018,02,16;6688;6688;1;7;2018,02,16;319
tt7525514;bad reputation;rl688358913;magnolia pictures;biography,documentary,music;93;154190;148568;5622;154190;148568;5622;2018,09,28;130675;130675;196;196;2018,09,28;95
tt2180351;eating animals;rl3691283969;ifc films;documentary;94;153993;149614;4379;153993;149614;4379;2018,06,15;34524;34524;2;25;2018,06,15;200
tt9283056;the tagalong the devil fish;rl1728480769;china lion film distribution;horror;114;153895;20726;133169;153895;20726;133169;2018,11,29;10974;10974;8;8;2018,12,7;338
tt9248032;buttons;rl2902885889;fathom events;drama,family;115;151983;151983;;151983;151983;;2018,12,8;151972;151972;543;543;2018,12,8;337
tt6337120;the walking dead wraththe walking deadfear the walking dead whats your storyfear the walking dead;rl4010182145;fathom events;;185;605764;605764;;151441;151441;;2018,04,15;605764;605764;777;777;2018,04,15;261
tt4432006;hannah;rl587564545;parade deck films;drama;93;146325;11700;134625;146325;11700;134625;2018,02,22;11700;11700;2;2;2018,03,9;298
tt0060107;andrei rublev;rl1225229825;janus films;biography,drama,history;205;102021;102021;;145491;124189;21302;2002,09,13;12807;11537;2;4;2018,08,24;443
tt0031679;mr smith goes to washington;rl3473311233;fathom events;comedy,drama;129;144738;144738;;144738;144738;;1939,10,19;83205;;577;590;2018,10,14;79
tt7475540;the price of everything;rl3808921089;home box office hbo;documentary;98;144446;87400;57046;144446;87400;57046;2018,10,19;16817;16817;1;8;2018,10,19;387
tt7694738;best friends volume 2;rl1577485825;fathom events;comedy,drama,thriller;93;141524;141524;;141524;141524;;2018,06,1;69297;69297;366;544;2018,06,1;214
tt6859352;support the girls;rl906462721;magnolia pictures;comedy,drama;93;139550;129124;10426;139550;129124;10426;2018,08,24;51167;51167;33;35;2018,08,24;130
tt5836706;head full of honey;rl3691480577;warner bros;comedy,drama;127;138844;12350;126494;138844;12350;126494;2018,11,30;8715;8715;4;4;2018,11,30;345
tt7180544;the brawler;rl1325762049;eros international;action,drama,sport;154;138515;75929;62586;138515;75929;62586;2018,01,11;47808;47808;19;19;2018,01,12;354
tt5942864;styx;rl1778812417;film movement;drama;94;118188;70794;47394;138173;70794;67379;2018,11,15;3420;;1;17;2019,02,27;257
tt6622540;mantra sounds into silence;rl2734982657;gathrfilms;documentary,music;85;135684;115013;20671;135684;115013;20671;2018,04,20;;;;9;2018,04,20;569
tt2967856;another day of life;rl1259046401;gkids;animation,biography;85;134801;3190;131611;134801;3190;131611;2018,10,26;1691;1691;2;2;2019,09,13;59
tt5749596;the image book;rl134841857;kino lorber;drama;84;130802;94153;36649;130802;94153;36649;2018,11,15;13854;13854;33;33;2019,01,25;290
tt8306634;five seasons the gardens of piet oudolf;rl1610909185;argot pictures;documentary;75;130319;119223;11096;130319;119223;11096;2018,06,13;7525;7525;3;9;2018,06,13;202
tt5606382;the metropolitan opera hd live puccini madama butterfly;rl4261840385;fathom events;musical;;129730;129730;;129730;129730;;2018,06,20;;;;355;2018,06,20;195
tt5102816;the metropolitan opera hd live verdi il trovatore;rl604472833;fathom events;musical;;129393;129393;;129393;129393;;2018,06,27;;;;351;2018,06,27;188
tt1235187;where hands touch;rl2315748865;vertical entertainment;drama,romance,war;122;128269;67743;60526;128269;67743;60526;2018,09,14;67743;67743;103;103;2018,09,14;109
tt8758548;the great buster;rl3540485633;cohen media group;biography,documentary;102;125807;118344;7463;125807;118344;7463;2018,10,5;7107;7107;2;14;2018,10,5;401
tt10160686;hymn sarah brightman in concert;rl520521217;fathom events;;;124707;113274;11433;124707;113274;11433;2018,11,2;;;;466;2018,11,8;57
tt4417402;85 the greatest team in pro football history;rl1342539265;fathom events;sport;90;124573;124573;;124573;124573;;2018,01,29;;;;221;2018,01,29;337
tt7208564;blood fest;rl772244993;fathom events;comedy,horror;92;122833;82774;40059;122833;82774;40059;2018,08,14;;;;485;2018,08,14;140
tt5457078;love after love;rl235177473;ifc films;drama,romance;91;121098;121098;;121098;121098;;2018,03,30;11290;11290;1;29;2018,03,30;277
tt7520286;bisbee 17;rl84379137;4th row films;documentary,western;112;117470;117470;;117470;117470;;2018,09,5;6650;6650;1;14;2018,09,5;431
tt1543029;mama africa;rl2718270977;artmattan productions;biography,documentary,music;90;10430;10430;;116749;10430;106319;2011,08,12;3495;;1;1;2018,01,19;347
tt6456222;nostalgia;rl3909256705;bleecker street media;drama;114;114603;114603;;114603;114603;;2018,02,16;15955;15955;3;140;2018,02,16;319
tt7966920;john mcenroe in the realm of perfection;rl637830657;oscilloscope;documentary,sport;95;114289;90964;23325;114289;90964;23325;2018,08,22;7878;7878;1;22;2018,08,22;132
tt5883570;bodied;rl1862764033;neon;comedy,drama,music;120;113956;113956;;113956;113956;;2018,11,2;53000;53000;14;17;2018,11,2;373
tt6851066;filmworker;rl2349106689;kino lorber;biography,documentary;94;112828;102609;10219;112828;102609;10219;2018,05,11;7984;7984;1;17;2018,05,11;549
tt6905402;a boy a girl a dream;rl2332526081;the samuel goldwyn company;romance;89;112552;112552;;112552;112552;;2018,09,14;67760;67760;61;61;2018,09,14;109
tt6634646;hale county this morning this evening;rl1191675393;the cinema guild;documentary;76;112282;112282;;112282;112282;;2018,09,14;8640;8640;2;8;2018,09,14;423
tt6052748;a chance in the world;rl1493599745;fathom events;biography,drama,family;75;112007;112007;;112007;112007;;2018,05,30;;;;497;2018,05,30;216
tt6593240;a paris education;rl2735179265;kino lorber;drama;137;109386;21598;87788;109386;21598;87788;2018,04,18;3467;3467;1;2;2018,08,30;437
tt0067961;wanda;rl134710785;janus films;crime,drama;102;51713;51713;;108522;51713;56809;2003,07,16;10679;;1;3;2018,07,20;165
tt6207878;no date no signature;rl1141343745;distrib films;drama,mystery,thriller;99;107368;36444;70924;107368;36444;70924;2018,05,10;4993;4993;3;3;2018,08,1;467
tt7122324;national theatre live julius caesar;rl4110845441;fathom events;biography;135;107057;107057;;107057;107057;;2018,03,22;;;;514;2018,03,22;285
tt5668850;the charmer;rl1812366849;film movement;drama,romance,thriller;100;106379;26167;80212;106379;26167;80212;2018,07,25;4128;4128;1;3;2018,12,5;341
tt6529772;never heard;rl940148225;fathom events;drama,family;89;105271;105271;;105271;105271;;2018,11,1;;;;445;2018,11,1;61
tt5208950;kickboxer retaliation;rl1644529153;well go usa entertainment;action,drama;110;101690;4537;97153;101690;4537;97153;2018,01,26;3061;3061;10;10;2018,01,26;340
tt7542576;all about nina;rl0493057;the orchard;comedy,drama,romance;97;100335;100335;;100335;100335;;2018,09,28;26468;26468;4;54;2018,09,28;98
tt7984826;meow wolf origin story;rl1862698497;fathom events;documentary;88;99488;99488;;99488;99488;;2018,11,29;;;;461;2018,11,29;346
tt4275958;reign of judges title of liberty  concept short;rl1778681345;darin southam endeavor inc;action,short;840;98408;93224;5184;98408;93224;5184;2018,03,15;;;;14;2018,03,15;292
tt8386182;national theatre live macbeth;rl4161177089;fathom events;drama;;97857;97857;;97857;97857;;2018,05,17;;;;502;2018,05,17;229
tt6082798;godspeed the race across america;rl2617673217;fathom events;documentary;113;96690;96690;;96690;96690;;2018,05,22;;;;514;2018,05,22;224
tt5827212;let the corpses tan;rl2751956481;kino lorber;thriller;92;93409;93409;;93409;93409;;2018,08,31;11918;11918;3;13;2018,08,31;436
tt6112556;yuri on ice;rl3456534017;fathom events;animation,comedy,drama,romance,sport;1200;90751;81878;8873;90751;81878;8873;2018,04,19;81878;81878;109;109;2018,10,13;80
tt7476236;minding the gap;rl889685505;magnolia pictures;documentary;93;90328;11998;78330;90328;11998;78330;2018,08,17;6812;6812;4;5;2018,08,17;137
tt5696326;running for grace;rl352814593;blue fox entertainment;family,romance;110;89988;89988;;89988;89988;;2018,07,20;30597;30597;3;13;2018,07,20;165
tt7510284;national theatre live cat on a hot tin roof;rl4077291009;fathom events;drama;;89332;89332;;89332;89332;;2018,02,22;;;;482;2018,02,22;313
tt8884088;the bolshoi ballet live from moscow  swan lake;rl1107723777;fathom events;;160;88905;88905;;88905;88905;;2018,07,23;;;;282;2018,07,23;162
tt6340090;beuys;rl1308984833;kino lorber;documentary;107;86451;65410;21041;86451;65410;21041;2018,01,17;9084;9084;2;6;2018,01,17;349
tt7186092;nico 1988;rl839353857;magnolia pictures;biography,drama,music;93;83558;73304;10254;83558;73304;10254;2018,07,5;12309;12309;2;12;2018,08,1;153
tt7542168;doctor who the woman who fell to earth;rl3439756801;fathom events;adventure,drama,family,mystery,scifi;60;82698;82698;;82698;82698;;2018,10,10;;;;487;2018,10,10;83
tt6129302;bhavesh joshi superhero;rl554141185;eros international;action,drama;154;81792;57376;24416;81792;57376;24416;2018,05,31;42579;42579;46;46;2018,06,1;214
tt6846432;yomeddine;rl3121120769;strand releasing;adventure,comedy,drama;97;81030;11308;69722;81030;11308;69722;2018,11,21;4013;4013;4;4;2019,05,31;164
tt5436228;woman walks ahead;rl3372516865;a24;biography,drama,history,western;101;80912;57528;23384;80912;57528;23384;2018,06,29;6863;6863;2;6;2018,06,29;186
tt6509058;nancy;rl3590620673;the samuel goldwyn company;drama,mystery;85;80115;80115;;80115;80115;;2018,06,8;15056;15056;3;11;2018,06,8;207
tt6144092;en el septimo dia;rl3875833345;the cinema guild;drama;92;79887;79887;;79887;79887;;2018,06,8;12793;12793;2;9;2018,06,8;207
tt6241390;the boxcar children surprise island;rl3825632769;fathom events;animation;81;78676;78676;;78676;78676;;2018,05,8;;;;699;2018,05,8;238
tt4488744;un traductor;rl1040614913;film movement;drama;107;78075;13509;64566;78075;13509;64566;2018,10,19;4412;4412;1;2;2018,10,19;388
tt7592758;parchi;rl1208321537;atlas distribution company;action,comedy,crime;137;77110;69431;7679;77110;69431;7679;2018,01,12;34437;34437;39;39;2018,01,12;354
tt7235016;93queen;rl1963427329;abramorama;documentary;90;76056;76056;;76056;76056;;2018,07,25;6302;6302;1;3;2018,07,25;160
tt4949112;touch me not;rl722044417;kino lorber;drama;123;75507;13782;61725;75507;13782;61725;2018,09,28;5616;5616;1;1;2019,01,11;304
tt6702308;the riot act;rl1242007041;hannover house;thriller;101;75506;75506;;75506;75506;;2018,09,14;28840;28840;9;10;2018,09,14;109
tt6903296;above and beyond nasas journey to tomorrow;rl3389425153;fathom events;documentary;90;74711;74711;;74711;74711;;2018,09,29;35490;35490;350;404;2018,09,29;94
tt5096846;the boy downstairs;rl3188033025;filmrise;comedy,drama,romance;91;73988;13638;60350;73988;13638;60350;2018,02,16;5995;5995;1;1;2018,02,16;319
tt6079976;after auschwitz;rl3154413057;passion river;documentary;83;73885;73885;;73885;73885;;2018,04,14;;;;13;2018,04,14;262
